HR(t),Cal(t),Inte(t),METs(t),Steps(t),HR(t-1),Cal(t-1),Inte(t-1),METs(t-1),Steps(t-1),HR(t-2),Cal(t-2),Inte(t-2),METs(t-2),Steps(t-2),HR(t)_disc,Cal(t)_disc,Inte(t)_disc,METs(t)_disc,Steps(t)_disc,HR(t-1)_disc,Cal(t-1)_disc,Inte(t-1)_disc,METs(t-1)_disc,Steps(t-1)_disc,HR(t-2)_disc,Cal(t-2)_disc,Inte(t-2)_disc,METs(t-2)_disc,Steps(t-2)_disc
-0.8813131591949934,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.5006909255783132,0.47472362217442376,0.5900549955533133,0.47472357410202876,0.438043750512555,-0.6381882271568393,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0
-1.1154588710712492,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-0.881584822310551,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.5008016704192085,0.4771879152844185,0.5934912170139123,0.4771878673730409,0.44029719384736005,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
-1.1928928860224521,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.1156502653024571,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-0.8810680328180138,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.2101004449004995,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-1.1930577346383635,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-1.1147478458405042,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.1928928860224521,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.2102593944907893,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-1.1920277840054225,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.081043753315161,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.1930577346383635,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-1.2092011035976287,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0767418635956476,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.081246945597612,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-1.1920277840054225,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0460908993441296,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.0769465306345039,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-1.0804012066560977,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0380248561200458,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-1.0463060740223742,-0.6409923131614023,-0.6565893867433013,-0.6409922894233788,-0.5296483077094096,-1.0761078767580448,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.012213517802978,-0.6990577729312084,-0.6565893867433013,-0.6990578056946851,-0.5292096487237697,-1.0382427959665506,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-1.0455179012344311,-0.6381192520347844,-0.6530154098707648,-0.6381192283115648,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.0057606832237111,-0.6402801775042583,-0.6565893867433013,-0.6402801536334409,-0.5292096487237697,-1.0124403061879153,-0.6997141441370417,-0.6565893867433013,-0.6997141769773476,-0.5296483077094096,-1.0374679076755853,-0.6968195689263992,-0.6530154098707648,-0.6968196017686492,-0.5273690331903611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
